,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
667,1200,30.0,6.333651486407058,0
668,1200,30.0,7.0617707176756355,0
669,1200,30.0,3.0227234977907327,0
670,1200,30.0,7.085691066455539,0
671,1200,30.0,4.975770698373918,0
672,1200,30.0,5.508742260248506,0
673,1200,30.0,6.121183044810392,0
674,1200,30.0,6.825347768275769,0
675,1200,30.0,8.165511659260439,0
676,1200,30.0,7.114950905809563,0
677,1200,30.0,9.228965160722327,0
678,1200,30.0,7.572059908755527,0
679,1200,30.0,6.514139261950407,0
680,1200,30.0,6.250792601154695,0
681,1200,30.0,5.985961172870681,0
682,1200,30.0,4.830423023778405,0
683,1200,30.0,5.533877672473952,0
684,1200,30.0,6.168252949115549,0
685,1200,30.0,4.91943616509082,0
686,1200,30.0,5.765841855646656,0
687,1200,30.0,8.40853419329124,0
688,1200,30.0,7.439774672564593,0
689,1200,30.0,4.681934505626365,0
690,1200,30.0,5.631239458098453,0
691,1200,30.0,6.340421022289876,0
692,1200,30.0,5.773062157268703,0
693,1200,30.0,6.440667417231985,0
694,1200,30.0,6.566890875734313,0
695,1200,30.0,4.963749672735698,0
696,1200,30.0,4.975840416719326,0
697,1200,30.0,5.25836953599037,0
698,1200,30.0,4.799452462473649,0
699,1200,30.0,9.96397124595323,0
700,1200,30.0,6.39885948619722,0
701,1200,30.0,5.5655307760702515,0
702,1200,30.0,4.3585135973731415,0
703,1200,30.0,2.34974013327315,0
704,1200,30.0,3.506758396304996,0
705,1200,30.0,8.853470359832292,0
706,1200,30.0,3.1828619711021013,0
707,1200,30.0,5.7077533740987345,0
708,1200,30.0,5.2208660975970504,0
709,1200,30.0,7.267933373609594,0
710,1200,30.0,4.871583484399169,0
711,1200,30.0,6.471072954218617,0
712,1200,30.0,4.400455827963134,0
713,1200,30.0,4.129050872864908,0
714,1200,30.0,5.124707604949477,0
715,1200,30.0,5.284078876270648,0
716,1200,30.0,3.6346127939023947,0
717,1200,30.0,5.0568219149364175,0
718,1200,30.0,8.338329376413713,0
719,1200,30.0,3.426466498304557,0
720,1200,30.0,7.486227861284941,0
721,1200,30.0,6.881454255394285,0
722,1200,30.0,6.930959601009083,0
723,1200,30.0,5.922995342958793,0
724,1200,30.0,7.428658472182862,0
725,1200,30.0,5.417468707025285,0
726,1200,30.0,9.590490921374808,0
727,1200,30.0,6.3004811341192495,0
728,1200,30.0,5.1424970593537696,0
729,1200,30.0,4.748477501273136,0
730,1200,30.0,8.67637409041674,0
731,1200,30.0,6.734591775493802,0
