,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance
279,127,3.1750000000000003,0.08660939853871785
280,146,3.6500000000000004,0.08386007981600667
281,143,3.575,0.06654680128025324
282,64,1.6,0.05173207293107813
283,127,3.1750000000000003,0.0852450929965701
284,147,3.6750000000000003,0.1499229000317815
285,105,2.625,0.04130173220012262
286,90,2.25,0.06271543800629166
287,111,2.7750000000000004,0.08942986737071396
288,117,2.9250000000000003,0.08848098428255712
289,113,2.825,0.08348773164736166
290,91,2.275,0.05772106382395585
291,159,3.975,0.07319908046074998
292,122,3.0500000000000003,0.08379737751241173
293,105,2.625,0.0529546049242815
294,141,3.5250000000000004,0.08147011203173808
295,133,3.325,0.04551975524531672
296,71,1.7750000000000001,0.031466916595749045
297,145,3.625,0.06836290444134462
298,125,3.125,0.059982848524716144
299,64,1.6,0.03601081370417291
300,109,2.725,0.0768764714215037
301,111,2.7750000000000004,0.05163630661715385
302,106,2.6500000000000004,0.05419113946127163
303,70,1.75,0.08124741494571468
304,158,3.95,0.0818791753528999
305,116,2.9000000000000004,0.12643859393464799
306,139,3.475,0.060760594976578784
307,93,2.325,0.06279856016566478
308,156,3.9000000000000004,0.07243529254996366
309,126,3.1500000000000004,0.09613737316267783
310,129,3.225,0.06460771841032391
311,61,1.5250000000000001,0.049153399513966925
312,42,1.05,0.017039267884584507
313,156,3.9000000000000004,0.07498531700551225
314,129,3.225,0.1323866274847599
315,150,3.75,0.05031080693905711
316,138,3.45,0.0974171683895374
317,88,2.2,0.055090514367759705
318,103,2.575,0.05014717849258293
319,139,3.475,0.04739560829420065
320,135,3.375,0.04614411856387791
321,92,2.3000000000000003,0.03802480610353246
322,137,3.4250000000000003,0.0664493371729643
323,175,4.375,0.04866715594575456
324,153,3.825,0.06645511614861863
325,143,3.575,0.060705720290841994
326,65,1.625,0.0532224784442481
327,115,2.875,0.06657869499294661
328,118,2.95,0.06751100709738038
329,159,3.975,0.04344904311928439
330,79,1.975,0.04145309855491066
331,112,2.8000000000000003,0.04210522820921857
332,127,3.1750000000000003,0.1051143570251058
333,91,2.275,0.0568735744251606
334,140,3.5,0.10228161854510277
335,142,3.5500000000000003,0.07519900430216409
336,79,1.975,0.07429852025953679
337,135,3.375,0.039938660090829234
338,110,2.75,0.06783140324677911
339,73,1.8250000000000002,0.06816800480572544
340,136,3.4000000000000004,0.07449696960625384
341,150,3.75,0.05568122900045587
342,111,2.7750000000000004,0.046126196016532166
343,160,4.0,0.04733256717831625
344,94,2.35,0.06746854827830348
345,169,4.2250000000000005,0.04694267912536056
346,145,3.625,0.09919983530114132
347,74,1.85,0.05173417768549383
348,95,2.375,0.05120323542659303
349,92,2.3000000000000003,0.0457257899196504
350,137,3.4250000000000003,0.06622560831636282
351,67,1.675,0.053530009750840865
352,153,3.825,0.08929285577954407
353,134,3.35,0.11632432806186561
354,113,2.825,0.10752332340522062
355,175,4.375,0.06913255532360027
356,117,2.9250000000000003,0.060164801977000526
357,187,4.675,0.12187862191954704
358,124,3.1,0.04035540943214866
359,105,2.625,0.050389665986793376
360,65,1.625,0.039001061701145735
361,120,3.0,0.07604641320489723
362,122,3.0500000000000003,0.07745005966042233
363,130,3.25,0.054306634771727376
364,138,3.45,0.07824374443455479
365,127,3.1750000000000003,0.04993288449436098
366,88,2.2,0.06637922295068314
367,71,1.7750000000000001,0.06191016358714266
368,71,1.7750000000000001,0.027269299759070213
369,113,2.825,0.11866403606816803
370,112,2.8000000000000003,0.06901757197677975
371,151,3.7750000000000004,0.06046317569178093
372,77,1.925,0.022097551680284037
373,138,3.45,0.07198709097263604
374,97,2.4250000000000003,0.08671946868448217
375,103,2.575,0.042964491477689236
376,159,3.975,0.0879841578972851
377,139,3.475,0.05132883731956726
378,121,3.0250000000000004,0.04695590141898767
379,84,2.1,0.05596085537886128
380,126,3.1500000000000004,0.06701050439342994
381,96,2.4000000000000004,0.06727308484102507
382,82,2.0500000000000003,0.06685401899605053
383,135,3.375,0.07053304355836718
384,92,2.3000000000000003,0.03701001932152805
385,121,3.0250000000000004,0.06088835977718728
386,156,3.9000000000000004,0.0726262541628019
387,77,1.925,0.02615615272878683
388,131,3.2750000000000004,0.0679076622870414
389,82,2.0500000000000003,0.06946439405385776
390,143,3.575,0.056176749878348774
391,115,2.875,0.07276129812180497
392,159,3.975,0.062342057055492096
393,65,1.625,0.05052109302630897
394,110,2.75,0.06634325721452307
395,145,3.625,0.0742991649571541
396,147,3.6750000000000003,0.06209598198629524
397,66,1.6500000000000001,0.03347644931664261
398,141,3.5250000000000004,0.09168269451520901
399,60,1.5,0.058394597784149765
400,153,3.825,0.06888163984434031
401,93,2.325,0.08617322267762932
402,139,3.475,0.0628658331301888
403,123,3.075,0.08033871727012484
404,101,2.5250000000000004,0.1067290544556122
405,155,3.875,0.0829468010338363
406,91,2.275,0.052738043228483
407,84,2.1,0.06545490943455945
408,99,2.475,0.06009947901911377
409,114,2.85,0.06689641719169453
410,141,3.5250000000000004,0.05752033021795081
411,78,1.9500000000000002,0.058244911332545155
412,96,2.4000000000000004,0.04553459426310896
413,114,2.85,0.08365780495100159
414,160,4.0,0.058048957520710175
415,113,2.825,0.09566167387141727
416,157,3.9250000000000003,0.08142911459520712
417,115,2.875,0.09247601160692183
418,130,3.25,0.08507962055598278
419,95,2.375,0.046247682902841404
420,94,2.35,0.07007298700644657
421,116,2.9000000000000004,0.08159845590701516
422,69,1.725,0.06399737979393239
