,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
260,157,3.9250000000000003,1.2433046463391921,0
261,140,3.5,1.8062627100124997,0
262,119,2.975,1.0903738341230467,0
263,143,3.575,1.3676155077872862,0
264,145,3.625,1.6468522874455722,0
265,106,2.6500000000000004,1.1408492900280525,0
266,117,2.9250000000000003,1.0302209411893657,0
267,156,3.9000000000000004,1.2751643973506166,0
268,115,2.875,1.248989376950422,0
269,101,2.5250000000000004,1.0648406844378875,0
270,157,3.9250000000000003,1.0831748751553973,0
271,170,4.25,2.0494395011230284,0
272,95,2.375,0.6868429629452344,0
273,112,2.8000000000000003,0.8398713287380373,0
274,147,3.6750000000000003,1.074906359382471,0
275,92,2.3000000000000003,1.351986876587239,0
276,160,4.0,1.7268013927784163,0
277,193,4.825,2.6375454268176055,0
278,143,3.575,2.840974019542,0
279,133,3.325,1.021597796631301,0
280,116,2.9000000000000004,0.9669973425925916,0
281,209,5.2250000000000005,2.3197318038819614,0
282,112,2.8000000000000003,1.6760374702501013,0
283,113,2.825,0.8296880251172589,0
284,119,2.975,1.032747429145253,0
285,219,5.4750000000000005,1.9563488197078476,0
286,122,3.0500000000000003,0.9595182252840044,0
287,122,3.0500000000000003,1.230986911120406,0
288,194,4.8500000000000005,2.0447656180287854,0
289,125,3.125,1.17053985823253,0
290,128,3.2,1.5573476273864117,0
291,144,3.6,1.2971211913521583,0
292,89,2.225,1.2492458212667648,0
293,135,3.375,1.471148343094335,0
294,174,4.3500000000000005,1.2573656956740031,0
295,122,3.0500000000000003,1.194484039713889,0
296,225,5.625,2.095817677121636,0
297,193,4.825,1.368989348253154,0
298,109,2.725,0.8419889592524786,0
299,143,3.575,1.5040404936018843,0
300,1,0.025,0.0,1
301,142,3.5500000000000003,1.5331709064166212,0
302,174,4.3500000000000005,2.2934983361102463,0
303,280,7.0,1.4772058972981508,0
304,89,2.225,1.1075093133413718,0
305,132,3.3000000000000003,1.1196313619909326,0
306,113,2.825,1.123080890403406,0
307,110,2.75,1.3627737544532308,0
308,930,23.25,1.5817403136587525,0
309,125,3.125,1.0184785457371222,0
310,97,2.4250000000000003,0.778249481255333,0
311,170,4.25,1.8613730466927012,0
312,99,2.475,0.870316405038537,0
313,125,3.125,0.8960977079069177,0
314,38,0.9500000000000001,0.0,1
315,161,4.025,1.2655678825501657,0
316,120,3.0,1.1098548731283824,0
317,303,7.575,1.153261214755141,0
318,176,4.4,1.318102822352706,0
319,582,14.55,2.610704203954994,0
320,148,3.7,1.646328847902209,0
321,150,3.75,1.6540636030563327,0
322,143,3.575,1.3874890863365117,0
323,313,7.825,2.995552130224885,0
324,118,2.95,1.0789550812851503,0
325,174,4.3500000000000005,1.1758287312094338,0
326,577,14.425,1.0167378004229939,0
327,97,2.4250000000000003,1.0458818737297222,0
328,169,4.2250000000000005,1.3880518066033614,0
329,160,4.0,2.0858917432884256,0
330,178,4.45,1.2423990916821381,0
331,126,3.1500000000000004,1.1980837374692106,0
332,106,2.6500000000000004,0.9116983864657401,0
333,257,6.425000000000001,1.2217893621378497,0
334,97,2.4250000000000003,0.873357122127654,0
335,177,4.425,1.49046771366866,0
336,131,3.2750000000000004,1.1432014688730059,0
337,108,2.7,0.9920853441170201,0
338,143,3.575,1.3009940182862303,0
339,161,4.025,1.2403043920555892,0
340,137,3.4250000000000003,1.1654167387643908,0
341,127,3.1750000000000003,1.2485461701138993,0
342,172,4.3,1.8803673714013136,0
343,99,2.475,0.7801225244709885,0
344,160,4.0,1.8399698727381686,0
345,235,5.875,1.6426202312204758,0
346,109,2.725,1.0422990457169787,0
347,158,3.95,1.2444208239225396,0
348,207,5.175000000000001,2.454032384282216,0
349,113,2.825,1.167401598510126,0
350,90,2.25,1.2287144940139854,0
351,127,3.1750000000000003,0.9212966591941933,0
352,157,3.9250000000000003,2.0152953818773818,0
353,105,2.625,1.2592833214517778,0
354,122,3.0500000000000003,1.1501408277215577,0
355,101,2.5250000000000004,1.1645021924780137,0
356,179,4.4750000000000005,1.8736757378478142,0
357,1,0.025,0.0,1
358,113,2.825,1.14246353079226,0
359,248,6.2,1.780465444008693,0
360,99,2.475,0.8830407877843374,0
361,162,4.05,1.1812054049279341,0
362,128,3.2,1.0902360884450748,0
363,141,3.5250000000000004,1.836686293655029,0
364,246,6.15,1.1570241964900017,0
365,174,4.3500000000000005,1.3475944184971484,0
366,127,3.1750000000000003,1.2553271351754263,0
367,103,2.575,1.1495823005143888,0
368,177,4.425,2.1957408105275604,0
369,129,3.225,1.4424142896962135,0
370,194,4.8500000000000005,1.3995302516309596,0
371,134,3.35,0.9429390635398847,0
372,193,4.825,1.9857992813082586,0
373,321,8.025,1.5113724754040023,0
374,236,5.9,1.9823316070034147,0
375,177,4.425,2.022339652359494,0
376,108,2.7,2.0665712584385356,0
377,129,3.225,1.4324646155945622,0
378,99,2.475,1.491504911701353,0
379,97,2.4250000000000003,1.1727216285734696,0
380,108,2.7,0.8793486196978438,0
381,146,3.6500000000000004,1.5419380952432369,0
382,113,2.825,1.0841336177822845,0
383,105,2.625,0.6282470279739061,0
384,146,3.6500000000000004,1.4127692596486907,0
385,115,2.875,1.1526685316715866,0
386,656,16.400000000000002,1.139572506131708,0
387,129,3.225,1.9069042396360436,0
388,173,4.325,1.7504700913208946,0
389,156,3.9000000000000004,1.5406458393670792,0
390,193,4.825,2.049827798112394,0
391,120,3.0,1.152079448067123,0
392,185,4.625,1.311568727370536,0
393,105,2.625,0.8765241763925264,0
394,128,3.2,0.8465748783339062,0
395,166,4.15,1.5068408270472469,0
396,129,3.225,1.2830376353085502,0
397,115,2.875,1.2925992465598926,0
398,158,3.95,1.9442776410714606,0
399,122,3.0500000000000003,1.1755780293829827,0
400,122,3.0500000000000003,0.9551732513936113,0
401,178,4.45,1.9947309882714384,0
402,121,3.0250000000000004,1.113885232760547,0
403,144,3.6,1.6209240995929057,0
404,116,2.9000000000000004,1.1770689423291907,0
405,110,2.75,1.069375110408605,0
406,147,3.6750000000000003,1.5954247576888023,0
407,322,8.05,0.7650777527171817,0
408,96,2.4000000000000004,0.8419591334061943,0
409,130,3.25,0.7331618342377499,0
410,121,3.0250000000000004,1.1908046375193788,0
411,172,4.3,3.1001947890403283,0
412,211,5.275,2.1567961365670234,0
413,129,3.225,1.0132722858472054,0
414,131,3.2750000000000004,1.0189751674399676,0
415,149,3.725,1.5711656189572065,0
416,101,2.5250000000000004,0.9873527083151851,0
417,145,3.625,1.8907417953283934,0
418,217,5.425000000000001,1.8739396736151375,0
419,114,2.85,1.095898521298801,0
420,161,4.025,2.017827733812382,0
421,123,3.075,1.3218550697016334,0
422,189,4.7250000000000005,1.5502877517498024,0
423,98,2.45,1.0723608056405127,0
424,305,7.625,1.2001538751008942,0
425,177,4.425,1.3215735674599882,0
426,111,2.7750000000000004,0.9286648410439692,0
427,125,3.125,1.3096740945799783,0
428,157,3.9250000000000003,1.082618587616521,0
429,127,3.1750000000000003,1.1325399425021747,0
430,85,2.125,1.2175264525588978,0
431,170,4.25,1.9078268502363782,0
432,184,4.6000000000000005,1.030515844434708,0
433,142,3.5500000000000003,1.6497833923196141,0
434,154,3.85,1.6735921846327844,0
435,144,3.6,1.3574955968585025,0
436,167,4.175,1.193853438314689,0
437,134,3.35,1.8341061553572315,0
438,130,3.25,1.4333166865438942,0
439,110,2.75,1.113190516715288,0
440,171,4.275,1.9026003307043584,0
441,158,3.95,1.4863284850122787,0
442,129,3.225,1.4823479429711166,0
443,121,3.0250000000000004,0.89274903443107,0
444,139,3.475,1.3486882483664806,0
445,143,3.575,1.1319201797841159,0
446,90,2.25,0.9694028479624959,0
447,135,3.375,1.413309139342589,0
448,156,3.9000000000000004,1.7580479782519427,0
449,140,3.5,1.3722977516328332,0
450,253,6.325,1.5537136754392442,0
451,160,4.0,1.3839502104163084,0
452,1200,30.0,2.354309810275088,0
453,234,5.8500000000000005,2.053114634122676,0
454,209,5.2250000000000005,1.9724590923710932,0
455,223,5.575,1.7356570609301039,0
456,156,3.9000000000000004,1.3776823748126104,0
457,140,3.5,1.3859713497406596,0
458,127,3.1750000000000003,1.3614283547668946,0
459,143,3.575,0.8040353639578905,0
460,112,2.8000000000000003,0.8585030338990571,0
461,108,2.7,1.112435613730262,0
462,140,3.5,1.844697302452715,0
463,130,3.25,1.9643937885854084,0
464,131,3.2750000000000004,1.6126150625690678,0
465,105,2.625,1.5448800461413488,0
466,108,2.7,1.267038048986237,0
467,115,2.875,1.0498430155771754,0
468,134,3.35,1.2864703830858117,0
469,150,3.75,1.563002639221137,0
470,88,2.2,1.0200430804634386,0
471,161,4.025,1.9995543779480236,0
472,130,3.25,1.4765016727625917,0
473,128,3.2,2.5183398412705884,0
474,185,4.625,1.9779103248074545,0
475,125,3.125,0.928468045927871,0
476,94,2.35,0.7394430387874202,0
477,118,2.95,1.060816723861244,0
478,144,3.6,1.0854943328915834,0
479,153,3.825,1.3261284870406838,0
480,109,2.725,1.2152475036485295,0
